"","date","ibov","dexuseu","dexrealus","dexchus","dcoilwtico","dexeuus"
"1",2011-07-12,59704.75,1.4014,1.5773,6.472,97.41,0.713572142143571
"2",2011-07-13,60669.89,1.4167,1.5762,6.4675,98.04,0.705865744335427
"3",2011-07-14,59679.35,1.4182,1.5729,6.459,95.75,0.705119165138908
"4",2011-07-15,59478.01,1.4156,1.5743,6.461,97.24,0.706414241311105
"5",2011-07-18,58837.61,1.4042,1.5828,6.4688,95.94,0.712149266486256
"6",2011-07-19,59082.13,1.4156,1.5691,6.4631,97.49,0.706414241311105
"7",2011-07-20,59119.71,1.4188,1.5651,6.4581,98.11,0.70482097547223
"8",2011-07-21,60262.95,1.4372,1.5567,6.4535,98.96,0.695797383801837
"9",2011-07-22,60270.47,1.4366,1.5547,6.4464,99.53,0.69608798552137
"10",2011-07-25,59970.54,1.4357,1.5449,6.445,98.97,0.696524343525806
"11",2011-07-26,59339.9,1.4495,1.5345,6.4411,99.61,0.689893066574681
"12",2011-07-27,58288.46,1.4373,1.5639,6.4428,97.4,0.695748973770264
"13",2011-07-28,58708.25,1.4303,1.5651,6.4418,97.48,0.699154023631406
"14",2011-07-29,58823.45,1.4388,1.5563,6.436,95.68,0.695023630803447
"15",2011-08-01,58535.74,1.4202,1.5551,6.4337,94.98,0.704126179411351
"16",2011-08-02,57310.78,1.4232,1.5656,6.4379,93.78,0.702641933670601
"17",2011-08-03,56017.22,1.432,1.5651,6.434,91.87,0.698324022346369
"18",2011-08-04,52811.36,1.4158,1.5752,6.4377,86.75,0.706314451193671
"19",2011-08-05,52949.22,1.4158,1.5895,6.4401,86.89,0.706314451193671
"20",2011-08-08,48668.29,1.4241,1.5999,6.4342,81.27,0.702197879362404
"21",2011-08-09,51150.9,1.4242,1.6334,6.4304,79.32,0.702148574638394
"22",2011-08-10,51395.29,1.4193,1.6183,6.4172,83.05,0.704572676671599
"23",2011-08-11,53343.11,1.423,1.6306,6.3935,85.48,0.702740688685875
"24",2011-08-12,53473.35,1.4239,1.6157,6.3892,85.19,0.702296509586347
"25",2011-08-15,54651.83,1.4452,1.5956,6.3902,87.88,0.691945751453086
"26",2011-08-16,54323.61,1.4421,1.5918,6.3818,86.65,0.693433187712364
"27",2011-08-17,55073.02,1.4436,1.583,6.3839,87.58,0.692712662787476
"28",2011-08-18,53134.1,1.432,1.6062,6.3873,82.38,0.698324022346369
"29",2011-08-19,52447.63,1.4408,1.596,6.391,82.33,0.694058856191005
"30",2011-08-22,52440.23,1.4384,1.6009,6.4004,84.42,0.695216907675195
"31",2011-08-23,53786.63,1.4431,1.6036,6.3975,85.35,0.692952671332548
"32",2011-08-24,53795.7,1.4402,1.6039,6.388,84.99,0.694348007221219
"33",2011-08-25,52953.3,1.438,1.6154,6.39,85.15,0.695410292072323
"34",2011-08-26,53350.79,1.4463,1.6114,6.386,85.37,0.691419484201065
"35",2011-08-29,54860.73,1.451,1.5974,6.3809,87.27,0.689179875947622
"36",2011-08-30,55385.03,1.4435,1.5904,6.3802,88.9,0.692760651195012
"37",2011-08-31,56495.12,1.4406,1.5872,6.3778,88.81,0.69415521310565
"38",2011-09-01,58118.2,1.4283,1.604,6.3812,88.93,0.700133025274802
"39",2011-09-02,56531.62,1.4203,1.6343,6.3821,86.45,0.704076603534465
"40",2011-09-05,54998.41,1.4101,1.6522,6.3861,86.22,0.70916956244238
"41",2011-09-06,56607.3,1.3999,1.6583,6.3901,85.99,0.714336738338453
"42",2011-09-08,57623.63,1.3947,1.6566,6.3833,89.05,0.717000071700007
"43",2011-09-09,55778.39,1.3666,1.6774,6.388,87.24,0.731743011854237
"44",2011-09-12,55685.47,1.3635,1.6899,6.3877,88.19,0.733406674000733
"45",2011-09-13,55543.97,1.368,1.7127,6.397,90.21,0.730994152046784
"46",2011-09-14,56286.04,1.371,1.7288,6.391,88.91,0.729394602479942
"47",2011-09-15,56381.46,1.3858,1.7106,6.3904,89.4,0.721604849184587
"48",2011-09-16,57210.11,1.3783,1.7122,6.3833,87.96,0.725531451788435
"49",2011-09-19,57102.78,1.3636,1.7763,6.3864,85.7,0.733352889410384
"50",2011-09-20,56378.63,1.3697,1.787,6.3837,86.92,0.73008688033876
"51",2011-09-21,55981.9,1.3724,1.828,6.3811,85.77,0.728650539201399
"52",2011-09-22,53280.28,1.3446,1.9016,6.3879,80.29,0.743715603153354
"53",2011-09-23,53230.36,1.3518,1.8735,6.3877,79.58,0.739754401538689
"54",2011-09-26,53747.52,1.3516,1.8445,6.3975,79.97,0.739863865048831
"55",2011-09-27,53920.36,1.3606,1.8008,6.3975,84.18,0.734969866235484
"56",2011-09-28,53270.36,1.3628,1.8131,6.3933,80.94,0.733783387144115
"57",2011-09-29,53384.67,1.3639,1.8291,6.3964,81.87,0.733191582960628
"58",2011-09-30,52324.42,1.3449,1.8544,6.378,78.93,0.743549706297866
"59",2011-10-03,50791.53,1.3281,1.8811,6.3745,77.34,0.75295534974776
"60",2011-10-04,50686.34,1.3294,1.8856,6.3745,75.4,0.752219046186249
"61",2011-10-05,51013.85,1.3328,1.8456,6.3745,79.41,0.750300120048019
"62",2011-10-06,52290.37,1.3408,1.8116,6.378,82.32,0.74582338902148
"63",2011-10-07,51243.62,1.3512,1.7666,6.3745,82.7,0.7400828892836
"64",2011-10-10,53273.11,1.35845,1.7478,6.3745,85.14,0.73613309286319
"65",2011-10-11,53838.47,1.3657,1.7658,6.3745,85.54,0.732225232481511
"66",2011-10-13,54601.07,1.373,1.7536,6.382,83.96,0.728332119446468
"67",2011-10-14,55030.45,1.3861,1.7376,6.378,86.8,0.721448668927206
"68",2011-10-17,53911.33,1.377,1.7488,6.3695,86.38,0.726216412490922
"69",2011-10-18,55031.93,1.3719,1.7724,6.3804,88.34,0.728916101756688
"70",2011-10-19,54966.13,1.3775,1.7604,6.3769,86.11,0.725952813067151
"71",2011-10-20,54009.98,1.3672,1.7826,6.3825,86.07,0.731421884142774
"72",2011-10-21,55255.23,1.3873,1.7803,6.3823,87.19,0.720824623369134
"73",2011-10-24,56891.97,1.3932,1.7768,6.3744,91.12,0.717772035601493
"74",2011-10-25,56285.99,1.3911,1.7548,6.3605,92.98,0.718855581913594
"75",2011-10-26,57143.79,1.3838,1.7606,6.3534,90.2,0.722647781471311
"76",2011-10-27,59270.13,1.4172,1.7323,6.359,93.96,0.705616709003669
"77",2011-10-28,59513.13,1.4164,1.6986,6.357,93.32,0.706015249929398
"78",2011-10-31,58338.39,1.3947,1.6885,6.3547,93.19,0.717000071700007
"79",2011-11-01,57322.75,1.3676,1.7506,6.3547,92.19,0.731207955542556
"80",2011-11-03,58196.3,1.3744,1.727,6.3513,94.07,0.727590221187427
"81",2011-11-04,58669.92,1.3761,1.7415,6.34,94.26,0.726691374173388
"82",2011-11-07,59198.77,1.3744,1.7503,6.3481,95.52,0.727590221187427
"83",2011-11-08,59026.13,1.3785,1.7453,6.3462,96.8,0.725426187885383
"84",2011-11-09,57549.74,1.3596,1.7516,6.3401,95.74,0.735510444248308
"85",2011-11-10,57321.81,1.36,1.761,6.3454,97.78,0.735294117647059
"86",2011-11-11,58546.97,1.36125,1.7547,6.3495,98.99,0.734618916437098
"87",2011-11-14,58258.23,1.3625,1.7649,6.3536,98.14,0.73394495412844
"88",2011-11-16,58559.99,1.3505,1.7772,6.3445,102.59,0.740466493891151
"89",2011-11-17,56988.9,1.3522,1.7775,6.3505,98.82,0.739535571660997
"90",2011-11-18,56731.34,1.3521,1.7723,6.3565,97.67,0.739590266992086
"91",2011-11-21,56284.59,1.3525,1.8061,6.3603,96.73,0.739371534195933
"92",2011-11-22,55878.44,1.35,1.8069,6.3605,97.76,0.740740740740741
"93",2011-11-23,54972.08,1.3347,1.8441,6.3576,96.16,0.749232037161909
"94",2011-11-24,55279.88,1.32955,1.866,6.3689,96.535,0.752134180737844
"95",2011-11-25,54894.49,1.3244,1.8937,6.3802,96.91,0.755058894593778
"96",2011-11-28,56017.35,1.3334,1.8596,6.3839,98.21,0.749962501874906
"97",2011-11-29,55299.76,1.3343,1.8486,6.3769,99.79,0.749456643933148
"98",2011-11-30,56874.98,1.3453,1.8109,6.3765,100.36,0.743328625585371
"99",2011-12-01,58143.42,1.3487,1.7929,6.3655,100.2,0.741454734188478
"100",2011-12-02,57885.85,1.3386,1.7843,6.3596,100.97,0.747049155834454
"101",2011-12-05,58910.48,1.3463,1.783,6.3629,100.94,0.742776498551586
"102",2011-12-06,59536.16,1.3397,1.7913,6.3645,101.25,0.74643576920206
"103",2011-12-07,58662.83,1.3386,1.798,6.3642,100.45,0.747049155834454
"104",2011-12-08,57455.02,1.3324,1.7941,6.3618,98.35,0.75052536775743
"105",2011-12-09,58236.46,1.3368,1.813,6.3641,99.4,0.748055056852184
"106",2011-12-12,57346.86,1.3188,1.8219,6.3604,97.77,0.758265089475281
"107",2011-12-13,57494.85,1.3094,1.8409,6.3648,100.24,0.763708568810142
"108",2011-12-14,56646.87,1.2972,1.8728,6.371,94.92,0.770891150169596
"109",2011-12-15,56331.15,1.3013,1.8609,6.3733,93.84,0.768462306923845
"110",2011-12-16,56096.93,1.3025,1.8465,6.3479,93.55,0.767754318618042
"111",2011-12-19,55298.33,1.3017,1.8616,6.3376,93.86,0.768226165783207
"112",2011-12-20,56864.85,1.3076,1.8508,6.3459,97.16,0.764759865402264
"113",2011-12-21,56653.37,1.304,1.8556,6.3386,98.54,0.766871165644172
"114",2011-12-22,57347.87,1.3045,1.8578,6.3392,99.42,0.76657723265619
"115",2011-12-23,57701.07,1.304,1.856,6.3364,99.72,0.766871165644172
"116",2011-12-26,57669.48,1.3057,1.8566,6.3287,100.505,0.765872711955273
"117",2011-12-27,58005.2,1.3074,1.8585,6.321,101.29,0.764876854826373
"118",2011-12-28,56533.76,1.2926,1.8634,6.3211,99.44,0.773634535045645
"119",2011-12-29,56754.08,1.2952,1.8758,6.3187,99.68,0.772081531809759
"120",2012-01-02,57829.27,1.30065,1.8683,6.30635,101.32,0.76884634605774
"121",2012-01-03,59264.87,1.3061,1.8457,6.294,102.96,0.765638159405865
"122",2012-01-04,59364.95,1.293,1.8272,6.2941,103.22,0.773395204949729
"123",2012-01-05,58546.08,1.2783,1.8371,6.3013,101.81,0.782288977548306
"124",2012-01-06,58600.37,1.2723,1.8449,6.3088,101.56,0.785978149807435
"125",2012-01-09,59082.88,1.2745,1.8442,6.3143,101.31,0.784621420164771
"126",2012-01-10,59805.96,1.2782,1.8042,6.3141,102.24,0.782350179940541
"127",2012-01-11,59962.4,1.2686,1.8048,6.3149,100.89,0.788270534447422
"128",2012-01-12,59920.78,1.2818,1.7874,6.3177,99.03,0.780152909970354
"129",2012-01-13,59146.58,1.2682,1.7853,6.3065,98.69,0.788519161015613
"130",2012-01-16,59956.46,1.2711,1.7836,6.31005,99.695,0.786720163637794
"131",2012-01-17,60645.9,1.274,1.776,6.3136,100.7,0.784929356357928
"132",2012-01-18,61722.86,1.2825,1.7791,6.3109,100.61,0.779727095516569
"133",2012-01-19,61926.69,1.2937,1.7648,6.3162,100.32,0.772976733400325
"134",2012-01-20,62312.13,1.2948,1.767,6.333,98.15,0.772320049428483
"135",2012-01-23,62386.24,1.3035,1.7528,6.333,99.47,0.767165324127349
"136",2012-01-24,62486.22,1.3004,1.7649,6.333,98.84,0.768994155644417
"137",2012-01-26,62953.06,1.3152,1.7389,6.333,99.76,0.760340632603406
"138",2012-01-27,62904.2,1.3192,1.7436,6.333,99.47,0.758035172832019
"139",2012-01-30,62770.01,1.3123,1.7509,6.331,98.75,0.762020879372095
"140",2012-01-31,63072.31,1.3053,1.7391,6.308,98.46,0.766107408258638
"141",2012-02-01,64567.18,1.3179,1.7376,6.3076,97.63,0.758782912208817
"142",2012-02-02,64593.1,1.3167,1.7326,6.3017,96.36,0.75947444368497
"143",2012-02-03,65217.37,1.3106,1.7223,6.3027,97.8,0.763009308713566
"144",2012-02-06,65223.72,1.313,1.7249,6.312,96.89,0.761614623000762
"145",2012-02-07,65917.02,1.3244,1.7261,6.3046,98.55,0.755058894593778
"146",2012-02-08,65831.16,1.3253,1.7195,6.2938,98.8,0.754546140496491
"147",2012-02-09,65530.49,1.3297,1.7225,6.2947,99.88,0.752049334436339
"148",2012-02-10,63997.86,1.3187,1.726,6.2991,98.68,0.758322590429969
"149",2012-02-13,65691.53,1.3211,1.7169,6.2972,100.39,0.756944970100674
"150",2012-02-14,65038.53,1.3149,1.7173,6.2995,100.82,0.760514107536695
"151",2012-02-15,65368.49,1.3087,1.7158,6.2998,101.82,0.764117062734011
"152",2012-02-16,66141.7,1.311,1.7326,6.3014,102.33,0.7627765064836
"153",2012-02-17,66203.5,1.3149,1.7136,6.2985,103.27,0.760514107536695
"154",2012-02-22,66092.77,1.3251,1.7076,6.296,105.99,0.754660025658441
"155",2012-02-23,65819.62,1.3308,1.704,6.298,107.44,0.751427712654043
"156",2012-02-24,65942.73,1.3463,1.7098,6.2976,109.39,0.742776498551586
"157",2012-02-27,65241.49,1.341,1.7088,6.3012,108.49,0.745712155108128
"158",2012-02-28,65958.78,1.3452,1.7024,6.2989,106.59,0.743383883437407
"159",2012-02-29,65811.73,1.3359,1.7092,6.2935,107.08,0.748559023879033
"160",2012-03-01,66809.8,1.332,1.7152,6.3001,108.76,0.750750750750751
"161",2012-03-02,67781.6,1.3202,1.7245,6.2982,106.68,0.757460990758976
"162",2012-03-05,66964.03,1.3226,1.7314,6.3066,106.7,0.756086496295176
"163",2012-03-06,65114.15,1.3114,1.7556,6.3082,104.71,0.762543846271161
"164",2012-03-07,66016.76,1.3149,1.7692,6.3097,106.16,0.760514107536695
"165",2012-03-08,66908.39,1.3256,1.7697,6.3159,106.65,0.754375377187689
"166",2012-03-09,66703.96,1.3108,1.7767,6.3109,107.4,0.762892889838267
"167",2012-03-12,66384.76,1.3141,1.8157,6.3258,106.34,0.760977094589453
"168",2012-03-13,68394.33,1.3109,1.8102,6.3266,106.7,0.762834693721871
"169",2012-03-14,68257.22,1.3025,1.8146,6.3315,105.49,0.767754318618042
"170",2012-03-15,67749.49,1.307,1.8006,6.3282,105.19,0.765110941086458
"171",2012-03-16,67684.13,1.3171,1.8018,6.3222,107.03,0.759243793181991
"172",2012-03-19,67730.31,1.3242,1.809,6.3191,108.09,0.755172934602024
"173",2012-03-20,67295.56,1.3222,1.8259,6.3203,105.68,0.756315232188776
"174",2012-03-21,66860.05,1.319,1.8267,6.3226,106.87,0.758150113722517
"175",2012-03-22,65828.19,1.3194,1.825,6.299,104.98,0.757920266787934
"176",2012-03-23,65812.95,1.3263,1.8194,6.3021,106.43,0.753977229887657
"177",2012-03-26,66684.59,1.3328,1.8143,6.3139,107.07,0.750300120048019
"178",2012-03-27,66037.35,1.3336,1.8135,6.3061,107.32,0.749850029994001
"179",2012-03-28,65079.34,1.33,1.8223,6.3044,105.4,0.75187969924812
"180",2012-03-29,64871.99,1.3265,1.8334,6.3057,102.79,0.753863550697324
"181",2012-03-30,64510.97,1.3334,1.8221,6.2975,103.03,0.749962501874906
"182",2012-04-02,65216.25,1.3325,1.8314,6.2979,105.25,0.75046904315197
"183",2012-04-03,64284.26,1.3337,1.8256,6.2975,104.02,0.749793806703157
"184",2012-04-04,63528.65,1.3126,1.8316,6.2975,101.53,0.761846716440652
"185",2012-04-05,63691.18,1.3064,1.8301,6.3123,103.29,0.765462339252909
"186",2012-04-09,62923.21,1.3087,1.826,6.31,102.45,0.764117062734011
"187",2012-04-10,61738.28,1.3068,1.8317,6.3105,101.12,0.765228037955311
"188",2012-04-11,61293.14,1.3104,1.8303,6.3076,102.66,0.763125763125763
"189",2012-04-12,63058,1.3171,1.827,6.3069,103.69,0.759243793181991
"190",2012-04-13,62105.6,1.3082,1.8364,6.3022,102.84,0.764409111756612
"191",2012-04-16,61954.55,1.3067,1.8373,6.315,102.92,0.765286599831637
"192",2012-04-17,62698.87,1.3123,1.8454,6.3015,104.23,0.762020879372095
"193",2012-04-18,63010.48,1.3122,1.8694,6.3026,102.65,0.762078951379363
"194",2012-04-19,62618.41,1.3132,1.8867,6.3029,102.38,0.761498629302467
"195",2012-04-20,62494.08,1.3212,1.8786,6.308,103.58,0.756887677868604
"196",2012-04-23,61539.38,1.3129,1.8864,6.3084,102.68,0.761672633102293
"197",2012-04-24,61971.14,1.3207,1.878,6.3073,103.1,0.757174225789354
"198",2012-04-25,61750.38,1.321,1.8807,6.3039,103.72,0.757002271006813
"199",2012-04-26,62198.06,1.3232,1.8871,6.3054,104.56,0.755743651753325
"200",2012-04-27,61691.21,1.3248,1.8852,6.3093,104.86,0.754830917874396
"201",2012-04-30,61820.26,1.3229,1.8918,6.279,104.89,0.755915035150049
"202",2012-05-02,62423.56,1.3154,1.9149,6.307,105.25,0.760225026607876
"203",2012-05-03,62104.15,1.3147,1.9277,6.3052,102.56,0.760629801475622
"204",2012-05-04,60820.93,1.3091,1.921,6.3059,98.49,0.763883584141777
"205",2012-05-07,61220.43,1.3052,1.9268,6.3074,97.86,0.766166104811523
"206",2012-05-08,60365.48,1.3015,1.9366,6.3076,97.13,0.768344218209758
"207",2012-05-09,59786.12,1.2954,1.9577,6.3096,96.8,0.771962328238382
"208",2012-05-10,59702.05,1.2959,1.9581,6.314,97.1,0.771664480283972
"209",2012-05-11,59445.21,1.2937,1.9513,6.3097,96.03,0.772976733400325
"210",2012-05-14,57539.61,1.2847,1.9866,6.321,94.75,0.778391842453491
"211",2012-05-15,56237.97,1.2769,1.9947,6.3176,93.97,0.783146683373796
"212",2012-05-16,55887.57,1.273,1.9974,6.3227,92.78,0.785545954438335
"213",2012-05-17,54038.2,1.2709,1.9973,6.3247,92.53,0.786843968840979
"214",2012-05-18,54513.16,1.2721,2.0095,6.3245,91.51,0.78610172156277
"215",2012-05-21,56590.24,1.2769,2.0374,6.3277,92.57,0.783146683373796
"216",2012-05-22,55038.75,1.2735,2.0493,6.3223,91.44,0.785237534354142
"217",2012-05-23,54619.48,1.2569,2.0816,6.3343,89.4,0.795608242501392
"218",2012-05-24,54063,1.2583,2.0384,6.3449,90.36,0.794723039020901
"219",2012-05-25,54463.16,1.2518,2.0032,6.3439,90.64,0.798849656494648
"220",2012-05-28,55212.69,1.2503,1.9778,6.34585,90.695,0.799808046068944
"221",2012-05-29,54633.06,1.2488,1.9944,6.3478,90.75,0.800768737988469
"222",2012-05-30,53797.91,1.2405,2.0078,6.3574,87.79,0.806126561870214
"223",2012-05-31,54490.41,1.2364,2.0223,6.3684,86.52,0.808799741184083
"224",2012-06-01,53402.9,1.242,2.035,6.3692,83.17,0.805152979066023
"225",2012-06-04,53416.75,1.2495,2.041,6.3641,83.95,0.80032012805122
"226",2012-06-05,52481.44,1.2437,2.0266,6.367,84.31,0.804052424218059
"227",2012-06-06,54156.04,1.2535,2.0183,6.3634,85.05,0.797766254487435
"228",2012-06-08,54429.85,1.2482,2.0353,6.37,84.08,0.801153661272232
"229",2012-06-11,54001.45,1.2504,2.0348,6.369,82.58,0.799744081893794
"230",2012-06-12,55049.03,1.2477,2.0564,6.3703,83.35,0.80147471347279
"231",2012-06-13,55650.51,1.2596,2.0604,6.3685,82.56,0.793902826294062
"232",2012-06-14,55351.67,1.2608,2.0691,6.3702,83.83,0.793147208121827
"233",2012-06-15,56104.69,1.2633,2.0443,6.3649,84.03,0.791577614185071
"234",2012-06-18,56195.21,1.2578,2.0634,6.3539,83.26,0.795038956908888
"235",2012-06-19,57195.49,1.2692,2.044,6.3542,83.99,0.787897888433659
"236",2012-06-20,57166.55,1.2703,2.0293,6.3597,81.06,0.787215618357868
"237",2012-06-21,55505.17,1.2586,2.0363,6.3644,77.91,0.794533608771651
"238",2012-06-22,55439.5,1.2545,2.0555,6.3644,79.33,0.797130330809087
"239",2012-06-25,53805.38,1.248,2.0718,6.3631,78.76,0.801282051282051
"240",2012-06-26,53836.57,1.2471,2.0743,6.3626,79.34,0.801860315932964
"241",2012-06-27,53108.93,1.2457,2.0764,6.3561,80.27,0.802761499558481
"242",2012-06-28,52652.25,1.2433,2.0904,6.357,77.72,0.804311107536395
"243",2012-06-29,54354.63,1.2668,2.0213,6.353,85.04,0.789390590464162
"244",2012-07-02,54692.79,1.2584,1.9893,6.3487,83.72,0.794659885568976
"245",2012-07-03,55780.32,1.262,1.9888,6.3519,87.74,0.792393026941363
"246",2012-07-04,56076.82,1.2502,2.0201,6.3538,87.425,0.799872020476724
"247",2012-07-05,56379.06,1.2384,2.0292,6.3557,87.11,0.80749354005168
"248",2012-07-06,55394.05,1.2283,2.0359,6.364,84.37,0.814133355043556
"249",2012-07-10,53705.82,1.2255,2.0332,6.3654,83.92,0.815993472052224
"250",2012-07-11,53569.14,1.2244,2.031,6.3682,85.88,0.81672655994773
"251",2012-07-12,53420.87,1.2199,2.0471,6.3732,86.02,0.819739322895319
"252",2012-07-13,54330.51,1.2232,2.0338,6.3789,87.15,0.817527795945062
"253",2012-07-16,53401.8,1.2267,2.038,6.3784,88.41,0.815195239259803
"254",2012-07-17,53909.47,1.2234,2.0349,6.3725,89.07,0.817394147457904
"255",2012-07-18,54583.13,1.2261,2.0258,6.369,89.88,0.815594160345812
"256",2012-07-19,55346.65,1.2257,2.0239,6.3724,92.78,0.815860324712409
"257",2012-07-20,54194.79,1.2176,2.0227,6.3734,91.56,0.821287779237845
"258",2012-07-23,53033.96,1.2126,2.0412,6.3856,87.77,0.824674253669801
"259",2012-07-24,52638.63,1.2062,2.0418,6.3857,88.28,0.82904990880451
"260",2012-07-25,52607.54,1.2132,2.0403,6.3879,88.8,0.824266402901418
"261",2012-07-26,54002.72,1.228,2.0255,6.3839,89.4,0.814332247557003
"262",2012-07-27,56553.12,1.237,2.0173,6.3807,90.13,0.808407437348424
"263",2012-07-30,57240.92,1.225,2.0313,6.3792,89.8,0.816326530612245
"264",2012-07-31,56097.05,1.2315,2.0499,6.361,88.08,0.812017864393017
"265",2012-08-01,56291.93,1.2299,2.0432,6.368,88.99,0.813074233677535
"266",2012-08-02,55520.4,1.2149,2.0475,6.3671,87.22,0.823113013416742
"267",2012-08-03,57255.22,1.239,2.0313,6.3721,91.4,0.807102502017756
"268",2012-08-06,58344.61,1.2422,2.0279,6.3738,92.3,0.805023345677025
"269",2012-08-07,57725.66,1.2422,2.0281,6.3664,93.68,0.805023345677025
"270",2012-08-08,58950.98,1.2364,2.0273,6.361,93.39,0.808799741184083
"271",2012-08-09,58797.13,1.2278,2.0182,6.3579,93.39,0.814464896562958
"272",2012-08-10,59280.93,1.2298,2.0175,6.3599,92.94,0.813140348024069
"273",2012-08-13,59122.74,1.2339,2.0266,6.3611,92.76,0.810438447199935
"274",2012-08-14,58082.92,1.2329,2.0258,6.3586,93.4,0.811095790412848
"275",2012-08-15,58189.28,1.2288,2.0234,6.3619,94.35,0.813802083333333
"276",2012-08-16,59445.79,1.2356,2.0214,6.3659,95.66,0.809323405632891
"277",2012-08-17,59082.37,1.2315,2.0182,6.358,96,0.812017864393017
"278",2012-08-20,59283.09,1.2343,2.0209,6.3592,96.03,0.810175808150369
"279",2012-08-21,58917.73,1.2472,2.0173,6.3559,96.55,0.801796023091725
"280",2012-08-22,59380.76,1.2472,2.021,6.3515,96.89,0.801796023091725
"281",2012-08-23,58511.55,1.2583,2.0241,6.3535,95.87,0.794723039020901
"282",2012-08-24,58425.76,1.2533,2.0255,6.3542,95.78,0.797893560998963
"283",2012-08-27,58111.46,1.2514,2.0293,6.3558,95.54,0.799105002397315
"284",2012-08-28,58406.4,1.2564,2.0433,6.3525,96.3,0.795924864692773
"285",2012-08-29,57369.19,1.2538,2.0509,6.3513,95.5,0.797575370872547
"286",2012-08-30,57256.43,1.2497,2.0513,6.3494,94.61,0.800192046091062
"287",2012-08-31,57061.45,1.2578,2.0372,6.3484,96.47,0.795038956908888
"288",2012-09-03,57281.45,1.2572,2.0335,6.34745,95.905,0.795418390073178
"289",2012-09-04,56233.9,1.2566,2.0392,6.3465,95.34,0.795798185580137
"290",2012-09-05,56863.91,1.2603,2.0385,6.3489,95.37,0.793461874156947
"291",2012-09-06,58321.24,1.2626,2.0381,6.3428,95.58,0.792016473942658
"292",2012-09-10,58404.1,1.2795,2.0241,6.3375,96.52,0.781555295037124
"293",2012-09-11,59422.55,1.2858,2.0197,6.3349,97.03,0.777725929382486
"294",2012-09-12,59921.8,1.2894,2.0204,6.3261,97.02,0.77555452148286
"295",2012-09-13,61958.12,1.2912,2.0254,6.3294,98.3,0.774473358116481
"296",2012-09-14,62105.47,1.3142,2.0139,6.3145,98.94,0.760919190381981
"297",2012-09-17,61805.98,1.3125,2.0312,6.317,96.51,0.761904761904762
"298",2012-09-18,61804.33,1.3051,2.0274,6.3187,95.25,0.76622481035936
"299",2012-09-19,61651.83,1.3065,2.0236,6.3091,91.97,0.765403750478377
"300",2012-09-20,61687.97,1.2948,2.0263,6.3036,92.14,0.772320049428483
"301",2012-09-21,61320.07,1.299,2.024,6.3051,92.64,0.769822940723634
"302",2012-09-24,61909.99,1.2909,2.0273,6.309,91.68,0.774653342629174
"303",2012-09-25,60501.1,1.2945,2.0251,6.3057,91.07,0.772499034376207
"304",2012-09-26,60478.05,1.2852,2.0341,6.3015,89.92,0.778089013383131
"305",2012-09-27,60239.79,1.2874,2.0311,6.3021,91.89,0.776759359950287
"306",2012-09-28,59175.8,1.2856,2.0306,6.2848,92.18,0.777846919726198
"307",2012-10-01,59570.8,1.29,2.026,6.284,92.44,0.775193798449612
"308",2012-10-02,59222.08,1.2951,2.0266,6.284,91.88,0.772141147401745
"309",2012-10-03,58627.33,1.2909,2.0266,6.284,88.19,0.774653342629174
"310",2012-10-04,58458,1.3001,2.0224,6.284,91.69,0.769171602184447
"311",2012-10-05,58571.59,1.3059,2.0246,6.284,89.87,0.76575541771958
"312",2012-10-08,59317.15,1.29675,2.0313,6.28585,89.43,0.771158665895508
"313",2012-10-09,58939.46,1.2876,2.0337,6.2877,92.42,0.77663870767319
"314",2012-10-10,58456.28,1.2888,2.0378,6.2831,91.24,0.775915580384854
"315",2012-10-11,59161.72,1.2928,2.0369,6.2765,92.19,0.773514851485149
"316",2012-10-15,59601.71,1.295,2.0382,6.27,91.84,0.772200772200772
"317",2012-10-16,59743.87,1.3036,2.0351,6.2637,92.07,0.767106474378644
"318",2012-10-17,60087.29,1.3133,2.0336,6.254,92.04,0.761440645701668
"319",2012-10-18,59733.9,1.3106,2.0295,6.2501,92,0.763009308713566
"320",2012-10-19,58922.04,1.3022,2.0272,6.2533,90,0.767931193365074
"321",2012-10-22,58700.3,1.3063,2.0266,6.2543,88.3,0.765520936997627
"322",2012-10-23,57690.24,1.2971,2.0286,6.2478,86.65,0.77095058206769
"323",2012-10-24,57160.74,1.2946,2.0263,6.2478,85.39,0.772439363509964
"324",2012-10-25,57836.78,1.2958,2.0261,6.2416,85.59,0.771724031486341
"325",2012-10-26,57276.81,1.2938,2.0263,6.248,85.84,0.772916988715412
"326",2012-10-29,57176.58,1.2906,2.0296,6.2384,85.52,0.774833410816674
"327",2012-10-30,57683.76,1.2979,2.0323,6.2396,85.65,0.770475383311503
"328",2012-10-31,57068.18,1.2958,2.0313,6.2372,86.23,0.771724031486341
"329",2012-11-01,58382.68,1.2937,2.0312,6.2393,87.05,0.772976733400325
"330",2012-11-05,58209.76,1.279,2.035,6.2452,85.64,0.781860828772479
"331",2012-11-06,59458.59,1.2818,2.0341,6.2454,88.62,0.780152909970354
"332",2012-11-07,58517.35,1.2759,2.033,6.2435,84.5,0.783760482796457
"333",2012-11-08,57524.45,1.274,2.0357,6.2427,85.07,0.784929356357928
"334",2012-11-09,57357.71,1.2715,2.0512,6.245,86.08,0.786472670074715
"335",2012-11-12,57064.31,1.27155,2.0476,6.2355,85.56,0.786441744327789
